,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_jobs,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
35,0.06453890800476074,0.020841342121042987,2.826894521713257,0.09297243800403676,ball_tree,25,-1,4,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 4, 'p': 2, 'weights': 'distance'}",0.9375393329137822,0.9307740717432348,0.9336060415355569,0.9335955940204563,0.9324940991345397,0.933601827869514,0.00222383768515108,7
36,0.22674641609191895,0.10230974837108447,3.1430610179901124,0.30935948664893703,ball_tree,25,-1,5,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.9254247954688484,0.9178728760226558,0.9202328508495909,0.9164437450826122,0.9195908733280881,0.919913028150359,0.0030588819843188064,33
37,0.1257702350616455,0.020936341389442028,2.5658318996429443,0.32783022247738514,ball_tree,25,-1,5,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.9372246696035242,0.933920704845815,0.9354940213971051,0.930763178599528,0.9324940991345397,0.9339793347161024,0.002252975660486964,5
38,0.18852124214172364,0.008081210439429774,3.021950435638428,0.41137434336732265,ball_tree,25,-1,5,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.9257394587791064,0.9139395846444305,0.9155129011957206,0.9123524783634933,0.9170731707317074,0.9169235187428916,0.004680412570667804,37
39,0.09219636917114257,0.023833880047515132,2.886849594116211,0.33619872017410557,ball_tree,25,-1,5,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.9361233480176211,0.9277847702957835,0.9312460667086218,0.9273013375295043,0.9287175452399685,0.9302346135582997,0.0032436882575913937,17
40,0.08811216354370117,0.06108894356295733,3.18928542137146,0.4899991082830409,ball_tree,25,-1,6,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 6, 'p': 1, 'weights': 'uniform'}",0.9169288860918817,0.9111076148521082,0.9123662680931404,0.9070023603461841,0.9117230527143981,0.9118256364195426,0.0031662441564863967,42
41,0.11282086372375488,0.05193454462643863,2.3077818870544435,0.25846023691510445,ball_tree,25,-1,6,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 6, 'p': 1, 'weights': 'distance'}",0.9369100062932662,0.93313404657017,0.9325047199496539,0.9298190401258851,0.9317073170731708,0.932815026002429,0.0023310889299116896,12
42,0.10226936340332031,0.02297722458450244,3.175030994415283,0.4601972183660877,ball_tree,25,-1,6,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 6, 'p': 2, 'weights': 'uniform'}",0.9161422278162367,0.9060730018879799,0.9041850220264317,0.9003933910306845,0.9084185680566483,0.9070424421635963,0.005253843672091214,46
43,0.11429591178894043,0.08992343253642598,2.546063709259033,0.2554381726006097,ball_tree,25,-1,6,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 6, 'p': 2, 'weights': 'distance'}",0.9348646947765891,0.9277847702957835,0.9290434235368156,0.9282454760031471,0.9284028324154209,0.9296682394055512,0.002629315870349254,19
44,0.07943391799926758,0.013258908784066234,2.1613141536712646,0.0421775384634495,ball_tree,25,-1,7,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",0.9185022026431718,0.9122089364380114,0.9114222781623663,0.9060582218725413,0.9103068450039339,0.9116996968240049,0.004009405126418774,43
45,0.06579504013061524,0.03495930905138129,2.5651650428771973,0.17783085993095898,ball_tree,25,-1,7,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",0.9361233480176211,0.9329767149150409,0.9314033983637507,0.9277734067663257,0.9279307631785996,0.9312415262482675,0.0031577926126744203,13
46,0.08207173347473144,0.035634196413431254,2.8975107669830322,0.3787847454162593,ball_tree,25,-1,7,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",0.9177155443675268,0.9049716803020768,0.9035556954059156,0.8980330448465775,0.9051140833988985,0.905878009664199,0.006457071481839043,47
47,0.059968185424804685,0.021927158573404704,2.332015800476074,0.07500683214767517,ball_tree,25,-1,7,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",0.934392699811202,0.9254247954688484,0.9265261170547514,0.9230527143981118,0.9214791502753737,0.9261750954016575,0.004472501585963957,25
48,0.05933055877685547,0.03039667984799324,3.120185661315918,0.12630149074179628,ball_tree,25,-1,8,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 8, 'p': 1, 'weights': 'uniform'}",0.9098489616110762,0.9062303335431089,0.9032410320956576,0.9021243115656963,0.9068450039339103,0.90565792854989,0.0027433334111998833,50
49,0.04647912979125977,0.02093249163891838,2.8565076351165772,0.33738115007268066,ball_tree,25,-1,8,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 8, 'p': 1, 'weights': 'distance'}",0.9369100062932662,0.9309314033983638,0.9314033983637507,0.926829268292683,0.9277734067663257,0.9307694966228779,0.0035393744632566705,15
50,0.17720937728881836,0.012911641575685806,2.6384871006011963,0.3294690454754785,ball_tree,25,-1,8,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 8, 'p': 2, 'weights': 'uniform'}",0.907960981749528,0.8967904342353682,0.8963184392699811,0.8929976396538158,0.898505114083399,0.8985145217984185,0.005049097723499235,56
51,0.0868107795715332,0.04585266480539072,2.9471696853637694,0.49056520309086127,ball_tree,25,-1,8,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 8, 'p': 2, 'weights': 'distance'}",0.9317180616740088,0.9241661422278162,0.9247954688483323,0.9208497246262786,0.9224232887490165,0.9247905372250905,0.003728655460358865,29
52,0.10843877792358399,0.014580604082357717,3.299892520904541,0.16449947618962382,ball_tree,25,-1,9,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",0.9120516047828823,0.9041850220264317,0.9043423536815607,0.9000786782061369,0.9068450039339103,0.9055005325261843,0.003929188248419282,51
53,0.08207006454467773,0.031101899127192346,2.8211502552032472,0.29087153049322695,ball_tree,25,-1,9,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.9347073631214601,0.9293580868470737,0.9301447451227187,0.9254130605822187,0.9271439811172305,0.9293534473581403,0.0031527440965414878,21
54,0.06254973411560058,0.04836214358769566,3.110933542251587,0.048453823054027415,ball_tree,25,-1,9,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.9074889867841409,0.8993077407174324,0.8977344241661422,0.8917387883556255,0.8989771833202203,0.8990494246687122,0.005029369430010475,54
55,0.11742243766784669,0.09140928990240152,1.942906141281128,0.5111112298389733,ball_tree,25,-1,9,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.9299874134675897,0.9235368156073002,0.9246381371932033,0.9195908733280881,0.9191188040912667,0.9233744087374897,0.003944122925584804,32
